,cover_id,title,author,year,genre,genre_alts
2072,6253321,The box of delights,John Masefield,,Fantasy,"['Juvenile fiction', ""Children's stories, English"", 'Fiction', 'Fantasy', 'Protected DAISY', 'Accessible book', 'History']"
2073,5927207,Dorothy and the Wizard in Oz,L. Frank Baum,,Fantasy,"['Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', 'Fairy tales', 'Classic Literature', 'Accessible book']"
2074,5562921,The Centaur,Algernon Blackwood,,Fantasy,"['Paranormal fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Supernatural', 'Thriller']"
2075,8390727,Die unendliche Geschichte,Michael Ende,,Fantasy,"['turtles', 'Imagination', 'Wishes', 'Fantasy fiction', 'Accessible book', 'Protected DAISY', 'oracles', 'Fiction', 'Fantasy', 'Courage', 'Fantastic fiction', ""German children's stories"", 'Children’s Middle Grade Action & Adventure Books', 'wolves', 'creatures']"
2076,5548056,The Crock of Gold,James Stephens,,Fantasy,"['Accessible book', 'Fairies', 'Fiction', 'Fantasy', 'Pan (Deity) in literature', 'In literature']"
2077,6384556,The Borrowers,Mary Norton,,Fantasy,"['Fantasy', 'Juvenile fiction', 'Accessible book', ""Children's stories"", 'Protected DAISY']"
2078,755973,The Tin Woodman of Oz,L. Frank Baum,,Fantasy,"['Giants', 'Juvenile fiction', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', ""Children's stories"", 'Protected DAISY', 'Accessible book']"
2079,8401590,The Regulators,Stephen King,,Fantasy,"['Homicide', 'Ohio -- Fiction', 'fantasy', 'Horror', 'paranormal', 'Fiction', 'science fiction', 'autistic children', 'Audiobooks', 'Protected DAISY', 'Crime', 'Accessible book', 'horror tales']"
2080,503554,Wicked,Gregory Maguire,,Fantasy,"['Reading Level-Grade 12', 'Love', 'Reading Level-Grade 9', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', 'Reading Level-Grade 11', 'Witches', 'Protected DAISY', 'Occult fiction', 'Reading Level-Grade 10', 'Classic Literature', 'Good and evil']"
2081,7162086,The voyages of Doctor Dolittle,Hugh Lofting,,Fantasy,"['Imaginary Voyages', 'Animals', 'Fantasy', 'Juvenile fiction', 'Fiction', 'Voyages and travels', 'Fairy tales', ""Children's stories"", 'Doctor Dolittle (Fictitious character)', 'Classic Literature', 'Accessible book']"
2082,4636773,The Little White Horse,Elizabeth Goudge,,Fantasy,"['Protected DAISY', 'Magic', 'Historical fiction', 'Genealogy', 'Fate and fatalism', 'JUVENILE FICTION / Animals', 'Orphans', 'Unicorns', 'Adventures', 'JUVENILE FICTION / Family / Orphans & Foster Homes', 'Fiction', 'Fantasy', 'Vendetta', 'Accessible book', ""Children's stories"", 'Juvenile fiction', '1940s', 'JUVENILE FICTION / Fantasy & Magic']"
2083,275772,The mouse and his child,Russell Hoban,,Fantasy,"['Families', 'Family', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Fantasy', 'Dollhouses', 'Toys', 'Animals', 'Mice', 'Accessible book']"
2084,7890711,The Tales of Beedle the Bard,J. K. Rowling,,Fantasy,"['Magicians', 'Magic', 'Fantasy fiction', 'Juvenile fiction', 'Hogwarts School of Witchcraft and Wizardry (Imaginary place)', 'Wizards', 'nyt:series_books=2006-09-16', ""Children's stories, English"", 'Fiction', 'Fantasy', 'Accessible book', 'Fairy tales', 'Warlocks', 'Witches', 'Protected DAISY', 'Short stories', 'Hogwarts School of Witchcraft and Wizardry (Imaginary organization)', 'New York Times bestseller']"
2085,4435421,Puss in Boots,Charles Perrault,,Fantasy,"['Kings', 'Deception', 'Pictures', 'Spanish language materials', 'Fiction', 'Book', 'Ogres', 'Fortune', 'Human-animal Relationships', 'Literature', 'Ghouls', 'Rulers', 'Charles Perrault', 'Caldecott Medal', 'Books', ""Children's Kid's"", 'Folklore', 'Accessible book', 'Cunning', 'Trickster', 'Cat', 'Fables', 'Princesses', 'Young men', 'Castles', 'Juvenile', 'Boots', 'Children', 'Fantasy', 'Fairy tales', 'Protected DAISY', 'Millers', 'Intellect']"
2086,2752804,Sky Island,L. Frank Baum,,Fantasy,"['Fantasy', 'Accessible book']"
2087,8743056,The Blue Sword,Robin McKinley,,Fantasy,"['Juvenile audience', 'Juvenile works', 'JUVENILE FICTION / Action & Adventure / General', 'JUVENILE FICTION / Social Themes / New Experience', 'Newbery Medal', 'JUVENILE FICTION / Family / Siblings', 'Juvenile fiction', 'Protected DAISY', 'JUVENILE FICTION / Girls & Women', 'Fantastic fiction', 'Fiction', 'JUVENILE FICTION / Fantasy & Magic', 'Fantasy', 'Accessible book', 'JUVENILE FICTION / Social Themes / Self-Esteem & Self-Reliance', 'Elementary and junior high school', 'Fantasy fiction', 'colonies', 'war horses', 'Newbery Honor Award']"
2088,8216379,Stardust,Neil Gaiman,,Fantasy,"['Magic', 'Brujas', 'underworld', 'Magia', 'England -- Fiction', 'Accessible book', 'Quests (Expeditions)', 'Fiction', 'Jóvenes (Hombres)', 'Fantasy', 'Novela fantástica', 'Witches', 'Protected DAISY', 'Young men', 'Ficción', 'Young men -- Fiction', 'Búsquedas (Expediciones)']"
2089,113996,Mary Poppins,P. L. Travers,,Fantasy,"['Magic', ""Children's stories"", ""Children's stories, Thai"", 'Translations from English', 'Juvenile fiction', ""Children's stories, English"", 'Magic in fiction', 'Fiction', 'Fantasy', 'England in fiction', 'Fairy tales', 'Mary Poppins (Fictitious character)', 'Translations into Thai', 'Protected DAISY', 'Translations into Russian', 'Nannies', 'Accessible book']"
2090,7010009,Tom's midnight garden,Philippa Pearce,,Fantasy,"['Imagination', 'Juvenile fiction', ""Children's literature"", 'Fiction', 'Fantasy', 'Accessible book', ""Children's stories"", 'Protected DAISY', 'Gardens']"
2091,43547,The Light Fantastic,Terry Pratchett,,Fantasy,"['Discworld (Imaginary Place)', 'Fantasy', 'Accessible book', 'Fiction', 'Samuel Vimes (Fictitious character)', 'Protected DAISY', 'Discworld (Imaginary place)']"
2092,8585782,Everything's Eventual. 14 Dark Tales,Stephen King,,Fantasy,"['yard sales', 'nicotine', 'snakes', 'insurgency', 'Accessible book', 'dementia', 'paranormal', 'fantasy', 'stroke', 'fishing', 'ghosts', 'convenience stores', 'depression', 'journalists', 'seizures', 'suicide', 'American horror tales', 'fiction', 'garbage disposal units', 'supernatural', 'rest areas', 'gangrene', 'horror fiction', 'traveling sales personnel', 'impotence', 'amusement rides', ""chef's knives"", 'headstones', 'Open Library Staff Picks', 'horror', 'hitchhiking', 'interrogation', 'communism', 'Suspense fiction', 'hostages', 'doctors', 'Horror tales, American', 'autopsy', 'occult', 'shrapnel', 'loneliness', 'paralysis', 'The New York Times', 'Apple computers', 'frying pans', 'Protected DAISY', 'short stories']"
2093,431586,The Scarecrow of Oz,L. Frank Baum,,Fantasy,"['Fantasy', 'Accessible book', 'Classic Literature', 'Fairy tales', 'Fiction']"
2094,5902376,Five plays,Lord Dunsany,,Fantasy,"['Science Fiction & Fantasy', 'Accessible book', 'Fiction', 'Drama', 'Fantasy', 'One-act plays']"
2095,458737,The Witch of Prague,Francis Marion Crawford,,Fantasy,"['Fantasy', 'Accessible book', 'Historical Fiction', 'Fiction']"
2096,6995623,The Sword of Shannara,Terry Brooks,,Fantasy,"['Druids and Druidism', 'magic', 'Shannara (Imaginary place)', 'Accessible book', 'Fiction in English', 'Swords', 'Fiction', 'fantasy', 'Protected DAISY', 'Elves']"
2097,765814,Rinkitink in Oz,L. Frank Baum,,Fantasy,"['Fantasy fiction', 'Juvenile Fiction', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', 'Accessible book', 'Classic Literature', 'Juvenile fiction']"
2098,4011571,Dinotopia,James Gurney,,Fantasy,"['Imaginary Voyages', 'Adventure and adventurers', 'Fantasy fiction', 'Juvenile fiction', 'Fantasy in art', 'Fiction', 'Dinosaurs', 'Fantasy', 'Protected DAISY', 'Islands', 'Accessible book', 'Dinosaurs in art']"
2099,9269972,Dirk Gently's Holistic Detective Agency,Douglas Adams,,Fantasy,"['laudanum', 'Private investigators', 'Modern & Contemporary Fiction', 'humour', 'Mystery & Detective fiction', 'fantasy fiction', 'Accessible book', 'detective fiction', 'The Rime of the Ancient Mariner', 'English Fantasy fiction', 'Science fiction', 'abiogenesis', 'Detective and mystery fiction', 'Protected DAISY', 'Humorous fiction', 'Mystery fiction', 'Dirk Gently (Fictitious character)', 'Fiction', 'fantasy', 'time travel', 'Kubla Khan']"
2100,1526993,Elidor,Alan Garner,,Fantasy,"['Fantasy', 'Accessible book', ""Children's fiction"", ""Children's stories"", 'Protected DAISY']"
2101,8259166,Tuck Everlasting,Natalie Babbitt,,Fantasy,"['Aging', 'Spanish language materials', 'Fiction', 'Immortality in fiction', 'Immortality', 'fairy tales', 'Inmortalidad', 'Secrets in fiction', 'Reading Level-Grade 7', 'Reading Level-Grade 9', 'Reading Level-Grade 8', 'Accessible book', 'Secretos', 'Secrets', 'Ficción juvenil', 'Novela fantástica', ""Children's stories"", 'Envejecimiento', 'Juvenile fiction', 'Aging in fiction', 'Fantastic fiction', 'Fantasy', 'Protected DAISY', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Reading Level-Grade 12']"
2102,31544,El reino del dragón de oro,Isabel Allende,,Fantasy,"['Spanish language materials', 'Fiction', 'Buddhism', 'Aventuras', 'Oracles', 'Journalists', 'Accessible book', 'Novela juvenil', 'Himalaya Mountains Region in fiction', 'Abuelas', 'Oracles in fiction', 'Buried treasure', 'Adventure and adventurers', 'Teenagers in fiction', 'Himalayas', 'Tesoros ocultos', 'Science fiction', 'Ficción juvenil', 'Periodistas', 'Journalists in fiction', 'Oráculos', 'Teenagers', 'Grandmothers', 'Ficcion juvenil', 'Fantasy', 'Protected DAISY', 'Adolescentes', 'Budismo']"
2103,589611,The Amber Spyglass (His Dark Materials #3),Philip Pullman,,Fantasy,"['Familiars (Spirits)', 'Accessible book', 'Quests (Expeditions)', 'Fiction', 'Missing persons', 'Demonology', 'Lyra Belacqua (Fictitious character)', 'Kidnapping', 'Traducciones al español', 'Imaginary places', 'Good and evil', 'Magic', 'Magia', 'Protected DAISY', 'Will Parry (Fictitious character)', 'Science fiction', 'Ficción juvenil', 'Novela fantástica', 'Witches', 'Lugares imaginarios', 'Niños', 'Juvenile fiction', 'Bien y mal', 'Fantasy', 'Experiments', 'Belacqua, Lyra (Personaje literario)', 'Novela fantástica inglesa', 'Children', 'Parry, Will (Personaje literario)']"
2104,247,The moon of Gomrath,Alan Garner,,Fantasy,"['Magic', 'Brothers and sisters', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Wizards', 'Protected DAISY', 'Accessible book']"
2105,236886,Stardust,Neil Gaiman,,Fantasy,"['Magic', 'Brujas', 'underworld', 'Magia', 'Accessible book', 'Quests (Expeditions)', 'Fiction', 'Jóvenes (Hombres)', 'Fantasy', 'OverDrive', 'Novela fantástica', 'Witches', 'Protected DAISY', 'Young men', 'Ficción', 'Internet Archive Wishlist', 'Búsquedas (Expediciones)']"
2106,2838027,The Master Key,L. Frank Baum,,Fantasy,"['Electricity', 'Fantasy', 'Accessible book', ""Children's stories"", 'Fiction']"
2107,1755697,The Enchanted Island of Yew,L. Frank Baum,,Fantasy,"['Juvenile Fiction', 'Fiction', 'Fantasy', 'Protected DAISY', 'Classic Literature', 'Accessible book']"
2108,5811385,The Enchanted Typewriter,John Kendrick Bangs,,Fantasy,"['Fantasy', 'Accessible book', 'Fiction']"
2109,45084,The Thief of Always,Clive Barker,,Fantasy,"['Allegories', 'Juvenile fiction', 'Fantasy', 'Protected DAISY', 'Horror tales', 'Accessible book', 'Internet Archive Wishlist']"
2110,865256,Rave Master,Hiro Mashima,,Fantasy,"['Accessible book', 'Cartoons and comics', 'Muñequitos, tiras cómicas', 'Good and evil', 'Novela gráfica', 'Historietas graficas', ""Children's Books/Young Adult Manga"", 'Haru (Fictitious character)', 'Comics & Graphic Novels - Manga', 'Translations into Spanish', 'Magic', 'Magia', 'Comics & Graphic Novels / Graphic Novels / Manga', 'Graphic novels', 'Comic books, strips', 'Ficción juvenil', 'Novela fantástica', 'Fiction', 'Munequitos, tiras comicas', 'Children: Young Adult (Gr. 7-9)', 'Juvenile fiction', 'Bien y mal', 'Fantasy', 'Protected DAISY']"
2111,78710,Nightbirds on Nantucket,Joan Aiken,,Fantasy,"['Whaling', 'Whaling ships', 'Adventure and adventurers', 'Whales', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Protected DAISY', 'Nantucket (Mass.)', 'Accessible book', 'History']"
2112,1473369,The Patchwork Girl of Oz,L. Frank Baum,,Fantasy,"['Fantasy', 'Juvenile fiction', 'Fairy tales', 'Accessible book']"
2113,8261262,The centaur,John Updike,,Fantasy,"['High school teachers', 'Literature', 'Protected DAISY', 'Centaurs', 'National Book Award Winner', 'Accessible book', 'Fiction in English', 'Chiron (Greek mythology)', 'Fathers and sons', 'Fiction', 'Fantasy', 'award:national_book_award=fiction', 'Reading Level-Grade 11', 'Reading Level-Grade 12', 'award:national_book_award=1964']"
2114,45138,Small Gods,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Fantasy', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Science fiction', 'Protected DAISY']"
2115,368884,"The Tombs of Atuan (The Earthsea Cycle, Book 2)",Ursula K. Le Guin,,Fantasy,"['Science Fiction, Fantasy, & Magic', 'Young adult fiction', 'Fantasy fiction', 'Accessible book', 'Fantastic fiction', 'Fiction', 'Fantasy', 'Juvenile Fiction / Science Fiction, Fantasy, Magic', 'Protected DAISY', 'Children: Young Adult (Gr. 10-12)', ""Children's Books - Young Adult Fiction""]"
2116,25497,Dogsbody,Diana Wynne Jones,,Fantasy,"['Fantasy fiction', 'Juvenile fiction', 'Fiction in English', 'Fantasy', ""Children's stories"", 'Accessible book']"
2117,113608,The Borrowers afloat,Mary Norton,,Fantasy,"['Families', 'Accelerated Reader', 'Fantasy fiction', 'Juvenile fiction', 'Fantasy', ""Children's stories"", 'Protected DAISY', 'Borrowers (Fictitious characters)', 'Accessible book']"
2118,243329,Eldest (Inheritance Cycle #2),Christopher Paolini,,Fantasy,"['Dragons -- Fiction', 'Young Adult Fiction', 'Fantasy fiction', 'Juvenile fiction', 'nyt:series_books=2011-06-11', 'Fiction', 'Fantasy', 'Accessible book', 'New York Times bestseller', 'Protected DAISY', 'Dragons', ""Youths' writings""]"
2119,8290763,The Subtle Knife (His Dark Materials #2),Philip Pullman,,Fantasy,"['English Fantasy fiction', 'Kidnapping', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Accessible book', 'Protected DAISY', 'Missing persons', 'Juvenile literature', 'Arctic regions']"
2120,1846228,The Human Chord,Algernon Blackwood,,Fantasy,"['Fantasy', 'Horror', 'Fiction']"
2121,854819,The Lost Princess of Oz,L. Frank Baum,,Fantasy,"['Accessible book', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', ""Children's stories"", 'Classic Literature', 'Juvenile literature']"
2122,867045,The Book of Wonder,Lord Dunsany,,Fantasy,"['English Fantasy fiction', 'Accessible book', 'Fiction', 'Science Fiction & Fantasy', 'Fantasy']"
2123,7916595,X/1999,CLAMP,,Fantasy,"['Graphic novels', 'Protected DAISY', 'Juvenile fiction', 'Translations into English', 'Fiction', 'Fantasy', 'Psychic ability', 'Fantasy comic books, strips', 'Science fiction comic books, strips', 'Cartoons and comics', 'Accessible book', 'Comic books, strips', 'Internet Archive Wishlist']"
2124,5291565,Trollkarlens hatt,Tove Jansson,,Fantasy,"['Translations into Russian', 'Winter', ""Children's literature, Swedish"", 'Fiction', 'Fantasy', ""Children's stories, Swedish""]"
2125,1473556,The Emerald City of Oz,L. Frank Baum,,Fantasy,"['Juvenile fiction', 'Fiction', 'Oz (Imaginary place)', 'Fantasy', 'Accessible book', 'Princess Ozma (Fictitious character)']"
2126,436197,"Over sea, under stone",Susan Mary Cooper,,Fantasy,"['Hermanos', 'Cornwell (England : County )', 'Magic', 'Brothers and sisters', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Ficción juvenil', 'Novela fantástica', 'Adventure stories', 'Protected DAISY', 'Accessible book']"
2127,6253333,The Weirdstone of Brisingamen,Alan Garner,,Fantasy,"['Magic', 'Brothers and sisters', 'Accessible book', 'Fiction', 'Fantasy', 'Wizards', 'Protected DAISY']"
2128,1283450,Mort,Terry Pratchett,,Fantasy,"['Death', 'humor', 'Discworld (Imaginary place)', 'Accessible book', 'satire', 'Fiction', 'Fantasy', 'Protected DAISY', 'anthropomorphic.']"
2129,379683,Interesting Times,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY']"
2130,31299,Lirael,Garth Nix,,Fantasy,"['Magic', 'Science Fiction & Fantasy', 'Juvenile Fiction', 'Fiction', 'Fantasy', 'Protected DAISY', 'Accessible book']"
2131,366216,Lords and Ladies,Terry Pratchett,,Fantasy,"['Fantasy', 'Accessible book', 'Protected DAISY', 'Discworld (Imaginary place)', 'Fiction']"
2132,2895898,A Prisoner in Fairyland,Algernon Blackwood,,Fantasy,"['Fantasy', 'Accessible book', 'Classic Literature', 'Fiction']"
2133,237920,Krondor,Raymond E. Feist,,Fantasy,"['Science Fiction & Fantasy', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Midkemia (Imaginary place)', 'Jimmy the Hand (Fictitious character)']"
2134,1979130,Morning Star,H. Rider Haggard,,Fantasy,"['Fantasy', 'Accessible book', 'Science Fiction & Fantasy', 'Fiction']"
2135,5488,Imajica,Clive Barker,,Fantasy,"['Fantasy', 'Erotic passion', 'Accessible book', 'Dominions', 'Fiction', 'Science Fiction', 'Protected DAISY']"
2136,580388,The book of three,Lloyd Alexander,,Fantasy,"['Celtic Mythology', 'Adventure and adventurers', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Swine', 'Protected DAISY', 'Prydain (Imaginary place)', 'Heroes', 'Accessible book', 'Good and evil']"
2137,8259357,The Wise Man’s Fear,Patrick Rothfuss,,Fantasy,"['Phantastischer Roman', 'Magicians', 'Magic', 'Epic Fantasy', 'Fantasy', 'The Kingkiller Chronicle', 'Paranormal Fiction', 'Accessible book', 'Protected DAISY', 'Fairies', 'Fiction', 'Attempted assassination', 'Wizards', 'New York Times bestseller', 'Fantasy fiction', 'Heroes', 'Mercenary troops', 'nyt:hardcover_fiction=2011-05-28', 'Amerikanisches Englisch', 'Internet Archive Wishlist']"
2138,50996,In the Night Kitchen,Maurice Sendak,,Fantasy,"['Baking', 'Picture books', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Dreams', ""Children's stories"", 'Protected DAISY', 'Pictures', 'Picture books for children', 'Juvenile fiction', 'Cake', 'Milk']"
2139,113605,The Borrowers afield,Mary Norton,,Fantasy,"['Fantasy fiction', 'Juvenile fiction', ""Children's stories, English"", 'Fiction', 'Fantasy', ""Children's stories"", 'Protected DAISY', 'Borrowers (Fictitious characters)', 'Accessible book']"
2140,114074,The Borrowers aloft,Mary Norton,,Fantasy,"['Kidnapping', 'Fantasy fiction', 'Juvenile fiction', ""Children's stories, English"", 'Fantasy', 'Protected DAISY', 'Short stories', 'Accessible book']"
2141,6798221,Abarat,Clive Barker,,Fantasy,"['Reading Level-Grade 5', 'Reading Level-Grade 7', 'Reading Level-Grade 6', 'Reading Level-Grade 9', 'Fantasy fiction', 'Juvenile fiction', 'Protected DAISY', 'Space and time', 'Fiction', 'Fantasy', 'Reading Level-Grade 8', 'Reading Level-Grade 10', 'Accessible book', 'Good and evil']"
2142,207277,Dragonquest (Dragonriders of Pern #2),Anne McCaffrey,,Fantasy,"['Reading Level-Grade 12', 'Protected DAISY', 'Reading Level-Grade 7', 'Fantasy', 'Reading Level-Grade 9', 'Fantasy fiction', 'Accessible book', 'Fiction in English', 'Pern', 'Fiction', 'Science fiction', 'Reading Level-Grade 8', 'Adventure stories', 'Life on other planets', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Space colonies', 'Dragons']"
2143,1048681,Eragon (Inheritance Cycle #1),Christopher Paolini,,Fantasy,"[""Heather's Pick"", 'Young adult fiction', 'Accessible book', 'Science Fiction, Fantasy, & Magic', 'Fiction', 'New York Times bestseller', 'Fantasy - General', 'Fairy Tales & Folklore - General', 'Reading Level-Grade 7', 'Reading Level-Grade 6', 'Reading Level-Grade 9', 'Reading Level-Grade 8', ""Youths' writings"", 'nyt:series_books=2011-06-11', 'Fiction - Science Fiction', 'Magic', 'Magia', 'Adventure and adventurers', 'Spanish: Grades 3-4', 'Fiction - Fantasy', 'Ficción juvenil', 'Novela fantástica', 'Fairy Tales & Folklore - Single Title', 'Fantasy fiction', 'Juvenile fiction', 'Dragons', 'Fantasy', 'Protected DAISY', 'Reading Level-Grade 11', 'Reading Level-Grade 10', 'Reading Level-Grade 12']"
2144,9319919,How the Grinch Stole Christmas,Dr. Seuss,,Fantasy,"['Noël', 'Histoires rimées', 'Fantasy fiction', 'Juvenile fiction', 'Latin language materials', 'Fiction', 'Grinch (Fictitious character)', 'Stories in rhyme', 'Accessible book', 'Fantasy', 'Christmas stories', 'Protected DAISY', 'Ouvrages illustrés', 'Contes', 'Christmas']"
2145,6253326,The midnight folk,John Masefield,,Fantasy,"['Buried treasure', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'History']"
2146,9326661,Harry Potter and the Cursed Child,Jack Thorne,,Fantasy,"['Magic', 'Accessible book', 'Drama', 'Fantasy', 'Protected DAISY', 'Juvenile Drama', 'Good and evil']"
2147,7357496,"The Lightning Thief (Percy Jackson & the Olympians, Book 1)",Rick Riordan,,Fantasy,"['Accessible book', 'Fiction', 'New York Times bestseller', 'Identity (Philosophical concept)', 'Zeus (Greek deity)', 'Camps', 'Greek Mythology', 'Fathers and sons', 'Hades (Greek deity)', 'Identity', 'Young Adult Fiction', 'Adaptations', 'Greek Gods', 'Comic books, strips', 'nyt:series_books=2007-07-21', 'Poseidon (Greek deity)', 'Cartoons and comics', 'Friendship', 'Fantasy fiction', 'Juvenile fiction', 'Fantasy', 'Protected DAISY', 'Mythology, Greek', 'Juvenile fiction..']"
2148,8273320,Quidditch Through the Ages,J. K. Rowling,,Fantasy,"['Quidditch', 'Miscellanea', 'Accessible book', 'Sports', 'Fantasy', 'Games', 'Protected DAISY', 'Fiction', 'Harry Potter (Fictitious character)', 'History']"
2149,9346519,The Machineries of Joy,Ray Bradbury,,Fantasy,"['American Science fiction', 'Fantasy', 'Accessible book', 'Protected DAISY']"
2150,50351,Abarat,Lev grossman,,Fantasy,"['fantasy', 'Accessible book', 'Space and time', 'Fiction', 'Fantasy', 'OverDrive', 'Protected DAISY', 'Internet Archive Wishlist']"
2151,6540108,The mists of Avalon,Marion Zimmer Bradley,,Fantasy,"['Avalon (Legendary place)', 'Protected DAISY', 'Adaptations', 'Fantasy', 'Accessible book', 'Arthur, in fiction', 'Kings and rulers', 'Britons in fiction', 'Fiction', 'Arthurian romances', 'Britons', 'Great Britain in fiction', 'Kings and rulers in fiction', 'History']"
2152,1787491,Death Note,Tsugumi Ohba,,Fantasy,"['detective', 'Criminals', 'gods', 'Accessible book', 'high school students', 'Fiction', 'Death', 'suspense', 'Good and evil', 'Graphic Novels - Horror', 'police', 'Students', 'crime', 'Horror Fiction', 'Comics & Graphic Novels', 'graphic novel', 'Death (Personification)', 'Comics & Graphic Novels / Graphic Novels / Manga', 'horror', 'Graphic novels', 'Comic books, strips', 'United States', 'Cartoons', 'United States. Federal Bureau of Investigation', 'mystery', 'Cartoons and comics', 'young adult', 'comics', 'Graphic Novels - Manga', 'Fantasy', 'Graphic Novels-Manga', 'high school', 'Fantasy comic books, strips', 'Protected DAISY', 'antihero', 'manga', 'Internet Archive Wishlist']"
2153,767790,Irish Fairy Tales,James Stephens,,Fantasy,"['Fantasy', 'Young Adult Fiction', 'Short Stories', 'Folklore', 'Fiction']"
2154,2793980,American Fairy Tales,L. Frank Baum,,Fantasy,"[""Children's stories, American"", 'Juvenile Fiction', 'Fiction', 'Fantasy', 'Fairy tales', 'Classic Literature', 'Short stories']"
2155,580387,The Black Cauldron,Lloyd Alexander,,Fantasy,"['Magic', 'Pigs', 'Adventure and adventurers', 'Juvenile fiction', 'Protected DAISY', 'Quests (Expeditions)', 'Fiction', 'Fantasy', 'Courage', 'Swine', 'Taran (Fictitious character : Alexander)', 'Prydain (Imaginary place)', 'Heroes', 'Accessible book', 'Good and evil']"
2156,9244269,Doctor Dolittle's circus,Hugh Lofting,,Fantasy,"['Animals', 'Juvenile fiction', 'Circus', 'Fiction', 'Fantasy', 'Accessible book', 'Protected DAISY', 'Human-animal communication', 'Internet Archive Wishlist']"
2157,254554,Fox in Socks (1993 Copyright Renewal) Copyright 1965,Dr. Seuss,,Fantasy,"['Protected DAISY', 'Tongue twisters', 'Beginner', 'Fantasy', 'Open Library Staff Picks', 'Juvenile fiction', 'Reader', 'Foxes', 'Fiction', 'Stories in rhyme', 'Accessible book', 'Littérature pour la jeunesse anglaise', 'Nonsense verses', 'Concepts', 'Animals', 'Sounds', 'Juvenile literature', 'JUVENILE FICTION']"
2158,6498990,The farthest shore,Ursula K. Le Guin,,Fantasy,"['Magic', 'Magia', 'Fantasy fiction', 'Accessible book', 'Fiction in English', 'Fiction', 'Fantasy', 'Wizards', ""Children's stories"", 'Protected DAISY', 'Ficción']"
2159,6484791,The Dark is Rising,Susan Mary Cooper,,Fantasy,"['England', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', ""Children's stories"", 'Protected DAISY', 'Accessible book', 'Good and evil']"
2160,6633403,The tombs of Atuan,Ursula K. Le Guin,,Fantasy,"['Magic', ""Children's stories"", 'Fantasy fiction', 'Accessible book', 'Magic in fiction', 'Fiction', 'Fantasy', 'Magic -- Fiction', 'Wizards', 'American Fantasy fiction', 'Novela fantástica estadounidense', 'Protected DAISY', 'Wizards -- Fiction', 'Wizards in fiction']"
2161,101298,A wizard of Earthsea,Ursula K. Le Guin,,Fantasy,"['Magic', 'Bk. 1.', 'Juvenile fiction', 'Magic in fiction', 'Fiction', 'Fantasy', 'Wizards', 'Earthsea (Le Guin, Ursula K.)', 'Accessible book', 'Wizards in fiction']"
2162,8222014,Extract from Captain Stormfield's visit to heaven,Mark Twain,,Fantasy,"['Ship captains', 'Imaginary Voyages', 'Heaven', 'Accessible book', 'Fiction', 'Fantasy', 'Religious life', 'Classic Literature']"
2163,727198,Bone - 2 - The Great Cow Race,Jeff Smith,,Fantasy,"['Bone (Fictitious character)', 'Cousins', 'Accessible book', 'Cartoons and comics', 'New York Times bestseller', 'Caricatures and cartoons -- Juvenile literature', 'Juvenile literature', 'Cousins -- Juvenile fiction', 'Cousins -- Fiction', 'Treasure troves', 'nyt:paperback_graphic_books=2011-09-10', 'Caricatures and cartoons', 'Adventure and adventurers', 'Graphic novels', 'Comic books, strips', 'Fiction', 'Fantasy fiction', 'Juvenile fiction', 'Dragons', 'Fantasy', 'Comic books, strips, etc', 'Protected DAISY']"
2164,1825119,New wonderland,L. Frank Baum,,Fantasy,"['Fantasy', 'Juvenile fiction', 'Protected DAISY', 'Accessible book', 'Internet Archive Wishlist']"
2165,815213,3x3 eyes - Key to the sacred land,Yuzo Takada,,Fantasy,"['Puppets', 'Man-woman relationships', 'Magic', 'Japanese Fantasy fiction', 'Japanese Graphic novels', 'Protected DAISY', 'Comics & Graphic Novels', 'Graphic novels', 'Teenage boys', 'Graphic Novels - Manga', 'Fiction', 'Graphic Novels - General', 'Fantasy', 'Graphic Novels-Manga', 'Translations into English', 'Amnesia', 'Comics & Graphic Novels / General', 'Comic books, strips', 'Accessible book', 'Teenagers']"
